line_number,speaker,text,act,scene,scene_id,act_scene,neg,neu,pos,compound,vader_label,rolling_compound,rolling_intensity,rolling_volatility,weighted_compound,rolling_weighted,is_pos,is_neg,roll_pos_minus_neg,diff_vs_play_w21,diff_vs_play_w11,volatility
97,First Witch,"me, quoth I.",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.02560909090909091,0.12738,0.28483033897392324,0.0,0.003228962727272726,0,0,0.09090909090909091,0.005199567099567093,0.11064545454545455,
98,First Witch,"Aroint thee, witch, the rump-fed runnion cries.",1,3,3,"Act 1, Scene 3",0.51,0.49,0.0,-0.6369,neg,0.022818181818181814,0.12738,0.28483033897392324,-0.40564161000000004,0.00020333818181817403,0,1,0.09090909090909091,0.024256277056277042,0.10785454545454545,
99,First Witch,"Her husband’s to Aleppo gone, master o’ th’ Tiger;",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.022818181818181814,0.19962,0.3608687268245892,0.0,0.00020333818181817907,0,0,0.09090909090909091,-0.004286580086580102,6.938893903907228e-18,
100,First Witch,"But in a sieve I’ll thither sail,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.022818181818181814,0.19962,0.3608687268245892,0.0,0.00020333818181817907,0,0,0.09090909090909091,0.010865800865800848,6.938893903907228e-18,
101,First Witch,"And, like a rat without a tail,",1,3,3,"Act 1, Scene 3",0.0,0.706,0.294,0.3612,pos,0.022818181818181814,0.17758,0.25010250298627557,0.13046544000000002,0.00020333818181817907,1,0,0.09090909090909091,0.010865800865800848,6.938893903907228e-18,
102,First Witch,"I’ll do, I’ll do, and I’ll do.",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.022818181818181814,0.17758,0.25010250298627557,0.0,0.00020333818181817907,0,0,0.09090909090909091,0.04228008658008656,6.938893903907228e-18,
103,Second Witch,I’ll give thee a wind.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.05893636363636365,0.28206,0.49923739042663867,0.0,0.03989918454545456,0,0,0.09090909090909091,0.09355064935064934,0.03611818181818184,
104,First Witch,Th’ art kind.,1,3,3,"Act 1, Scene 3",0.0,0.37,0.63,0.5267,pos,0.022818181818181814,0.17758,0.25010250298627557,0.27741288999999997,0.00020333818181817907,1,0,0.09090909090909091,0.039027705627705606,-0.0579,
105,Third Witch,And I another.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.11890909090909091,0.0,0.0,0.0,0.07946319272727274,0,0,0.18181818181818182,0.1351186147186147,0.038190909090909095,
106,First Witch,"I myself have all the other,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.08071818181818181,0.10533999999999999,0.23554740074982777,0.0,0.037079848181818184,0,0,0.18181818181818182,0.08544675324675323,0.0,
107,First Witch,And the very ports they blow;,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.08071818181818181,0.10533999999999999,0.23554740074982777,0.0,0.037079848181818184,0,0,0.18181818181818182,0.08544675324675323,0.032836363636363636,
108,First Witch,All the quarters that they know,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.05179090909090908,0.0,0.0,0.0,0.027875189999999998,0,0,0.09090909090909091,0.0565194805194805,0.032836363636363636,
109,First Witch,I’ th’ shipman’s card.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.00588181818181819,0.0,0.0,0.0,0.00922940090909091,0,0,-0.09090909090909091,-0.03148181818181821,0.0,
110,First Witch,I’ll drain him dry as hay.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.00588181818181819,0.0,0.0,0.0,0.00922940090909091,0,0,-0.09090909090909091,-0.03148181818181821,0.04788181818181818,
111,First Witch,Sleep shall neither night nor day,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.03184545454545455,0.06364,0.14230336608808655,0.0,-0.010705479090909086,0,0,-0.09090909090909091,-0.05744545454545456,0.0,
112,First Witch,Hang upon his penthouse lid.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.03184545454545455,0.11827999999999998,0.16274111957338866,0.0,-0.010705479090909086,0,0,-0.09090909090909091,-0.04024545454545456,0.0,
113,First Witch,He shall live a man forbid.,1,3,3,"Act 1, Scene 3",0.315,0.685,0.0,-0.3182,neg,-0.03184545454545455,0.11827999999999998,0.16274111957338866,-0.10125123999999999,-0.010705479090909086,0,1,-0.09090909090909091,-0.04024545454545456,0.0,
114,First Witch,"Weary sev’nnights, nine times nine,",1,3,3,"Act 1, Scene 3",0.344,0.656,0.0,-0.2732,neg,-0.03184545454545455,0.1665,0.22884310782717487,-0.07463824,-0.010705479090909086,0,1,-0.09090909090909091,-0.07598831168831172,0.0,
115,First Witch,"Shall he dwindle, peak, and pine.",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.03184545454545455,0.1665,0.22884310782717487,0.0,-0.010705479090909086,0,0,-0.09090909090909091,-0.05090735930735933,0.0,
116,First Witch,"Though his bark cannot be lost,",1,3,3,"Act 1, Scene 3",0.0,0.718,0.282,0.2411,pos,0.03639090909090909,0.10286,0.18204489006835642,0.05812921000000001,0.040512735454545465,1,0,0.0,0.01732900432900431,0.06823636363636365,
117,First Witch,Yet it shall be tempest-tossed.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.03639090909090909,0.04822,0.10782319787503974,0.0,0.040512735454545465,0,0,0.0,0.01732900432900431,0.06823636363636365,
118,First Witch,Look what I have.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.03639090909090909,0.04822,0.10782319787503974,0.0,0.040512735454545465,0,0,0.0,0.01732900432900431,0.06823636363636365,
119,Second Witch,"Show me, show me.",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.05893636363636365,0.28206,0.49923739042663867,0.0,0.03989918454545456,0,0,0.09090909090909091,0.014050649350649341,-0.006381818181818169,
120,First Witch,"Here I have a pilot’s thumb,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.06531818181818182,0.15012,0.3356785247822684,0.0,0.04971739363636365,0,0,0.09090909090909091,0.0026038961038960806,-0.024836363636363643,
121,First Witch,Wracked as homeward he did come.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.09015454545454546,0.15012,0.3356785247822684,0.0,0.05650268818181819,0,0,0.18181818181818182,0.027440259740259723,0.0,
122,Third Witch,"A drum, a drum!",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.11890909090909091,0.15012,0.33567852478226845,0.0,0.07946319272727274,0,0,0.18181818181818182,0.05619480519480517,0.05067272727272727,
123,Third Witch,Macbeth doth come.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.11890909090909091,0.15012,0.33567852478226845,0.0,0.07946319272727274,0,0,0.18181818181818182,0.06931385281385279,0.05067272727272727,
124,First Witch,"The Weïrd Sisters, hand in hand,",1,3,3,"Act 1, Scene 3",0.0,0.385,0.615,0.7506,pos,0.13945454545454547,0.15012,0.3356785247822684,0.56340036,0.08323807818181819,1,0,0.2727272727272727,0.07470692640692639,0.021918181818181837,
124,Third Witch,"The Weïrd Sisters, hand in hand,",1,3,3,"Act 1, Scene 3",0.0,0.385,0.615,0.7506,pos,0.11753636363636363,0.15012,0.33567852478226845,0.56340036,0.07795360454545457,1,0,0.18181818181818182,0.05278874458874455,0.0,
124,Second Witch,"The Weïrd Sisters, hand in hand,",1,3,3,"Act 1, Scene 3",0.0,0.385,0.615,0.7506,pos,0.10823636363636364,0.15012,0.33567852478226845,0.56340036,0.06663457454545457,1,0,0.1818181818181818,0.04348874458874456,-0.009299999999999989,
125,Second Witch,"Posters of the sea and land,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.08414545454545456,0.15012,0.33567852478226845,0.0,0.046162120000000015,0,0,0.1818181818181818,0.006388311688311693,-0.06742727272727271,
125,Third Witch,"Posters of the sea and land,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.13127272727272726,0.15012,0.33567852478226845,0.0,0.08002916909090911,0,0,0.2727272727272727,0.05351558441558439,-0.020300000000000012,
125,First Witch,"Posters of the sea and land,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.1441181818181818,0.15012,0.3356785247822684,0.0,0.08572612818181818,0,0,0.2727272727272727,0.06636103896103894,-0.007454545454545464,
126,Second Witch,"Thus do go about, about,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.0978818181818182,0.15012,0.33567852478226845,0.0,0.04823768454545456,0,0,0.2727272727272727,0.020124675324675323,-0.05369090909090908,
126,Third Witch,"Thus do go about, about,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.1450090909090909,0.15012,0.33567852478226845,0.0,0.08210473363636364,0,0,0.36363636363636365,0.06725194805194802,-0.006563636363636383,
126,First Witch,"Thus do go about, about,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.15785454545454544,0.15012,0.3356785247822684,0.0,0.08780169272727273,0,0,0.36363636363636365,0.08009740259740257,0.006281818181818166,
127,First Witch,Thrice to thine and thrice to mine,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.1715909090909091,0.10846,0.24252393283962714,0.0,0.08987725727272727,0,0,0.45454545454545453,0.10531471861471861,0.020018181818181824,
127,Third Witch,Thrice to thine and thrice to mine,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.15874545454545455,0.10846,0.24252393283962723,0.0,0.0841802981818182,0,0,0.45454545454545453,0.09246926406926406,0.007172727272727275,
127,Second Witch,Thrice to thine and thrice to mine,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.1715909090909091,0.10846,0.2425239328396272,0.0,0.08987725727272727,0,0,0.45454545454545453,0.10531471861471861,0.020018181818181824,
128,Second Witch,"And thrice again, to make up nine.",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.18532727272727276,0.16694,0.2450725566031415,0.0,0.09195282181818182,0,0,0.5454545454545454,0.11905108225108227,0.05880000000000005,
128,Third Witch,"And thrice again, to make up nine.",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.17248181818181818,0.13868,0.2349254073104908,0.0,0.08625586272727273,0,0,0.5454545454545454,0.10620562770562769,0.04595454545454547,
128,First Witch,"And thrice again, to make up nine.",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.1853272727272727,0.16694,0.24507255660314145,0.0,0.09195282181818182,0,0,0.5454545454545454,0.11905108225108221,0.05879999999999999,
129,First Witch,"Peace, the charm’s wound up.",1,3,3,"Act 1, Scene 3",0.0,0.533,0.467,0.5423,pos,0.21816363636363637,0.19716,0.2280668388871998,0.29408929,0.10381331636363637,1,0,0.6363636363636364,0.16703982683982682,0.09163636363636365,
129,Third Witch,"Peace, the charm’s wound up.",1,3,3,"Act 1, Scene 3",0.0,0.533,0.467,0.5423,pos,0.17248181818181818,0.1689,0.22198854700186677,0.29408929,0.08625586272727274,1,0,0.5454545454545454,0.12135800865800864,0.04595454545454547,
129,Second Witch,"Peace, the charm’s wound up.",1,3,3,"Act 1, Scene 3",0.0,0.533,0.467,0.5423,pos,0.1896727272727273,0.19716,0.2280668388871999,0.29408929,0.09216053454545454,1,0,0.5454545454545454,0.13854891774891775,0.06314545454545459,
130,Macbeth,So foul and fair a day I have not seen.,1,3,3,"Act 1, Scene 3",0.0,0.778,0.222,0.3744,pos,-0.011083333333333334,0.23086666666666666,0.34667981385326335,0.14017536,-0.015518891666666678,1,0,0.0,-0.062207142857142884,-0.06937424242424242,
131,Banquo,"How far is ’t called to Forres?—What are these,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.04591666666666667,0.09183333333333334,0.15905999916174193,0.0,-0.012650041666666669,0,0,-0.16666666666666666,-0.09704047619047622,-0.10420757575757575,
132,Banquo,"So withered, and so wild in their attire,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.03935714285714286,0.068875,0.13775,0.0,-0.01084289285714286,0,0,-0.14285714285714285,-0.10440476190476194,-0.09764805194805196,
133,Banquo,That look not like th’ inhabitants o’ th’ Earth,1,3,3,"Act 1, Scene 3",0.209,0.791,0.0,-0.2755,neg,-0.0344375,0.0551,0.12320734556023843,-0.07590025000000002,-0.009487531250000002,0,1,-0.125,-0.11340892857142859,-0.0927284090909091,
134,Banquo,And yet are on ’t?—Live you? Or are you aught,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.06596666666666667,0.0551,0.12320734556023843,0.0,-0.01968349888888889,0,0,-0.2222222222222222,-0.15213333333333337,-0.09533030303030304,
135,Banquo,That man may question? You seem to understand,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.05937,0.0551,0.12320734556023843,0.0,-0.017715149000000003,0,0,-0.2,-0.10611761904761907,-0.039433636363636365,
136,Banquo,me,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.060990909090909096,0.0,0.0,0.0,-0.016646484545454546,0,0,-0.2727272727272727,-0.1228909090909091,-0.007018181818181819,
137,Banquo,By each at once her choppy finger laying,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.032063636363636364,0.06364,0.1423033660880866,0.0,-0.007441826363636366,0,0,-0.1818181818181818,-0.11581125541125543,-0.004672727272727273,
138,Banquo,"Upon her skinny lips. You should be women,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.009645454545454542,0.06364,0.1423033660880866,0.0,0.011694304545454542,0,0,-0.09090909090909088,-0.09594978354978356,0.010454545454545452,
139,Banquo,And yet your beards forbid me to interpret,1,3,3,"Act 1, Scene 3",0.247,0.753,0.0,-0.3182,neg,0.07640000000000001,0.07908,0.13778864975026062,-0.10125123999999999,0.03773045818181818,0,1,0.09090909090909088,-0.0695809523809524,0.038427272727272734,
140,Banquo,That you are so.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.1535,0.14272,0.22763476887329842,0.0,0.10311896818181818,0,0,0.18181818181818182,-0.0004476190476190578,0.12254545454545454,
141,Macbeth,Speak if you can. What are you?,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.04142857142857143,0.323,0.4191023741283268,0.0,-0.020437942857142868,0,0,-0.14285714285714285,-0.17754761904761907,-0.10131038961038963,
142,First Witch,"All hail, Macbeth! Hail to thee, Thane of Glamis!",1,3,3,"Act 1, Scene 3",0.0,0.687,0.313,0.2924,pos,0.16366363636363637,0.22738,0.2041697504529012,0.08549775999999999,0.05467066636363637,1,0,0.6363636363636364,0.027544588744588733,0.06207272727272729,
143,Second Witch,"All hail, Macbeth! Hail to thee, Thane of Cawdor!",1,3,3,"Act 1, Scene 3",0.0,0.687,0.313,0.2924,pos,0.10086363636363638,0.22738,0.20416975045290128,0.08549775999999999,0.03628671181818182,1,0,0.36363636363636365,-0.03525541125541126,-0.04243636363636363,
144,Third Witch,"All hail, Macbeth, that shalt be king hereafter!",1,3,3,"Act 1, Scene 3",0.0,0.815,0.185,0.1511,pos,0.12418181818181818,0.19912000000000002,0.2026937640876009,0.022831210000000005,0.03940969272727273,1,0,0.5454545454545454,-0.010913419913419917,-0.0962181818181818,
145,Banquo,"Good sir, why do you start and seem to fear",1,3,3,"Act 1, Scene 3",0.227,0.567,0.206,-0.0772,neg,0.2180090909090909,0.23447999999999997,0.3121842596928936,-0.005959840000000001,0.1488946190909091,0,1,0.2727272727272727,0.05376623376623374,-0.09582727272727273,
146,Banquo,"Things that do sound so fair?—I’ th’ name of truth,",1,3,3,"Act 1, Scene 3",0.0,0.796,0.204,0.3182,pos,0.2180090909090909,0.2626,0.25482109802761627,0.10125123999999999,0.1488946190909091,1,0,0.2727272727272727,0.04657099567099565,-0.09582727272727273,
147,Banquo,"Are you fantastical, or that indeed",1,3,3,"Act 1, Scene 3",0.0,0.625,0.375,0.4588,pos,0.2180090909090909,0.43221999999999994,0.33245698669151175,0.21049743999999998,0.1488946190909091,1,0,0.2727272727272727,0.039375757575757536,-0.09582727272727273,
148,Banquo,Which outwardly you show? My noble partner,1,3,3,"Act 1, Scene 3",0.0,0.667,0.333,0.4588,pos,0.2180090909090909,0.5587,0.21466452897486352,0.21049743999999998,0.1488946190909091,1,0,0.2727272727272727,0.032180519480519476,-0.06924545454545453,
149,Banquo,You greet with present grace and great prediction,1,3,3,"Act 1, Scene 3",0.0,0.352,0.648,0.8481,pos,0.21993636363636362,0.49505999999999994,0.32341097383978795,0.7192736099999999,0.15008027727272727,1,0,0.2727272727272727,0.016907792207792177,-0.01373636363636363,
150,Banquo,"Of noble having and of royal hope,",1,3,3,"Act 1, Scene 3",0.0,0.459,0.541,0.7096,pos,0.27558181818181815,0.40329999999999994,0.3937158747117012,0.50353216,0.18414086000000002,1,0,0.3636363636363636,0.0551246753246753,0.0,
151,Banquo,That he seems rapt withal. To me you speak not.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.2826,0.31154,0.42939489750112303,0.0,0.18468266363636365,0,0,0.4545454545454545,0.062142857142857166,-0.013736363636363602,
152,Banquo,If you can look into the seeds of time,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.25367272727272727,0.20132,0.3733943652493968,0.0,0.17547800545454545,0,0,0.36363636363636365,0.02277272727272725,-0.02747272727272726,
153,Banquo,"And say which grain will grow and which will not,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.21196363636363635,0.18182,0.332797914656928,0.0,0.15634187454545453,0,0,0.2727272727272727,-0.012207792207792223,-0.04120909090909086,
154,Banquo,"Speak, then, to me, who neither beg nor fear",1,3,3,"Act 1, Scene 3",0.216,0.784,0.0,-0.297,neg,0.13371818181818182,0.18182,0.332797914656928,-0.088209,0.12252177909090908,0,1,0.09090909090909088,-0.06137705627705625,-0.11058181818181817,
155,Banquo,Your favors nor your hate.,1,3,3,"Act 1, Scene 3",0.0,0.375,0.625,0.6121,pos,0.00731818181818182,0.18182,0.332797914656928,0.37466640999999995,0.03039787909090909,1,0,-0.09090909090909088,-0.15203896103896106,-0.16422727272727275,
156,Second Witch,Hail!,1,3,3,"Act 1, Scene 3",0.0,0.0,1.0,0.1511,pos,0.06432727272727275,0.2576,0.170507976353014,0.022831210000000005,0.02160274727272728,1,0,0.2727272727272727,-0.09870606060606059,-0.04270909090909089,
156,First Witch,Hail!,1,3,3,"Act 1, Scene 3",0.0,0.0,1.0,0.1511,pos,0.12362727272727274,0.2576,0.1705079763530139,0.022831210000000005,0.03703865181818182,1,0,0.5454545454545454,-0.0394060606060606,0.0165909090909091,
156,Third Witch,Hail!,1,3,3,"Act 1, Scene 3",0.0,0.0,1.0,0.1511,pos,0.08260000000000002,0.22934000000000002,0.17494995855958356,0.022831210000000005,0.020390169090909096,1,0,0.4545454545454545,-0.08043333333333332,-0.024436363636363617,
157,Second Witch,Hail!,1,3,3,"Act 1, Scene 3",0.0,0.0,1.0,0.1511,pos,0.03341818181818183,0.1587,0.08710307112840507,0.022831210000000005,0.01109365636363637,1,0,0.18181818181818182,-0.13716277056277054,-0.09355454545454543,
157,First Witch,Hail!,1,3,3,"Act 1, Scene 3",0.0,0.0,1.0,0.1511,pos,0.12362727272727274,0.22138,0.09926140740489202,0.022831210000000005,0.03703865181818182,1,0,0.5454545454545454,-0.04695367965367965,-0.0033454545454545265,
157,Third Witch,Hail!,1,3,3,"Act 1, Scene 3",0.0,0.0,1.0,0.1511,pos,0.046063636363636376,0.12088000000000002,0.0675739742800437,0.022831210000000005,0.00570620454545455,1,0,0.3636363636363636,-0.12451731601731601,-0.08090909090909089,
158,Third Witch,Hail!,1,3,3,"Act 1, Scene 3",0.0,0.0,1.0,0.1511,pos,0.01515454545454546,0.13452000000000003,0.0807898013365549,0.022831210000000005,-0.004802886363636361,1,0,0.2727272727272727,-0.12293593073593075,-0.12555454545454547,
158,First Witch,Hail!,1,3,3,"Act 1, Scene 3",0.0,0.0,1.0,0.1511,pos,0.12362727272727274,0.19312,0.09395957641454093,0.022831210000000005,0.03703865181818182,1,0,0.5454545454545454,-0.01446320346320347,-0.017081818181818184,
158,Second Witch,Hail!,1,3,3,"Act 1, Scene 3",0.0,0.0,1.0,0.1511,pos,0.03341818181818183,0.14548,0.16346800298529376,0.022831210000000005,0.01109365636363637,1,0,0.18181818181818182,-0.10467229437229437,-0.10729090909090909,
159,First Witch,Lesser than Macbeth and greater.,1,3,3,"Act 1, Scene 3",0.0,0.615,0.385,0.3612,pos,0.12362727272727274,0.25098000000000004,0.30204348527985164,0.13046544000000002,0.03703865181818182,1,0,0.5454545454545454,0.021479653679653654,0.011845454545454548,
160,Second Witch,"Not so happy, yet much happier.",1,3,3,"Act 1, Scene 3",0.303,0.377,0.32,0.0478,neu,0.03341818181818183,0.19563999999999998,0.24759014116074982,0.0022848400000000002,0.01109365636363637,0,0,0.18181818181818182,-0.04135324675324677,-0.05087272727272725,
161,Third Witch,"Thou shalt get kings, though thou be none.",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.021381818181818172,0.19578,0.2748399115849079,0.0,-0.019486850909090903,0,0,0.18181818181818177,-0.04826753246753248,-0.050027272727272726,
162,Third Witch,"So all hail, Macbeth and Banquo!",1,3,3,"Act 1, Scene 3",0.0,0.728,0.272,0.2193,pos,-0.10159090909090908,0.24594,0.3137903073710212,0.048092489999999995,-0.05673133181818182,1,0,0.0,-0.14665757575757576,-0.15983636363636364,
163,First Witch,"Banquo and Macbeth, all hail!",1,3,3,"Act 1, Scene 3",0.0,0.715,0.285,0.1511,pos,0.029427272727272722,0.22076,0.30005591978829543,0.022831210000000005,-0.011872848181818184,1,0,0.3636363636363636,-0.015639393939393963,0.005236363636363629,
164,Macbeth,"Stay, you imperfect speakers. Tell me more.",1,3,3,"Act 1, Scene 3",0.277,0.723,0.0,-0.3182,neg,-0.07325,0.2584,0.36799922282526626,-0.10125123999999999,-0.028835200000000005,0,1,-0.25,-0.11831666666666668,-0.05679545454545455,
165,Macbeth,By Sinel’s death I know I am Thane of Glamis.,1,3,3,"Act 1, Scene 3",0.302,0.698,0.0,-0.5994,neg,-0.03475555555555555,0.27886,0.40277038371757173,-0.3592803600000001,-0.01733815111111112,0,1,-0.1111111111111111,-0.09396507936507939,-0.010301010101010099,
166,Macbeth,But how of Cawdor? The Thane of Cawdor lives,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,-0.060880000000000004,0.32355999999999996,0.4029395947285399,0.0,-0.024365936000000005,0,0,-0.2,-0.09094190476190478,-0.005170909090909094,
167,Macbeth,"A prosperous gentleman, and to be king",1,3,3,"Act 1, Scene 3",0.0,0.659,0.341,0.4767,pos,-0.020636363636363633,0.31911999999999996,0.40050197627477446,0.22724289,-0.008898920000000006,1,0,-0.09090909090909088,-0.04350303030303032,0.0003636363636363646,
168,Macbeth,"Stands not within the prospect of belief,",1,3,3,"Act 1, Scene 3",0.239,0.761,0.0,-0.2235,neg,-0.05467272727272727,0.25388,0.3274265367987146,-0.049952250000000004,-0.021642134545454553,0,1,-0.18181818181818182,-0.05120606060606062,-0.013736363636363637,
