line_number,text,act,scene,scene_id,act_scene,play_neg,play_neu,play_pos,play_compound,play_vader_label,play_rolling_compound_wide,play_rolling_compound_narrow
1164,What’s to be done?,3,2,13,"Act 3, Scene 2",0.0,1.0,0.0,0.0,neu,0.0945571428571429,0.07243636363636362
1165,"Be innocent of the knowledge, dearest chuck,",3,2,13,"Act 3, Scene 2",0.0,0.455,0.545,0.7184,pos,0.09701428571428575,0.07243636363636362
1166,"Till thou applaud the deed.—Come, seeling night,",3,2,13,"Act 3, Scene 2",0.0,0.667,0.333,0.4588,pos,0.0542666666666667,0.07243636363636362
1167,Scarf up the tender eye of pitiful day,3,2,13,"Act 3, Scene 2",0.314,0.686,0.0,-0.4939,neg,0.0542666666666667,0.11247272727272727
1168,And with thy bloody and invisible hand,3,2,13,"Act 3, Scene 2",0.261,0.45,0.288,0.0772,pos,0.07433809523809527,0.11247272727272727
1169,Cancel and tear to pieces that great bond,3,2,13,"Act 3, Scene 2",0.165,0.496,0.339,0.4767,pos,0.057138095238095266,0.1525090909090909
1170,"Which keeps me pale. Light thickens, and the crow",3,2,13,"Act 3, Scene 2",0.0,1.0,0.0,0.0,neu,0.057138095238095266,0.1525090909090909
1171,Makes wing to th’ rooky wood.,3,2,13,"Act 3, Scene 2",0.0,1.0,0.0,0.0,neu,0.057138095238095266,0.04549090909090907
1172,"Good things of day begin to droop and drowse,",3,2,13,"Act 3, Scene 2",0.0,0.734,0.266,0.4404,pos,0.057138095238095266,0.003781818181818164
1173,Whiles night’s black agents to their preys do,3,2,13,"Act 3, Scene 2",0.0,1.0,0.0,0.0,neu,0.057138095238095266,0.08699999999999998
1174,rouse.—,3,2,13,"Act 3, Scene 2",0.0,1.0,0.0,0.0,neu,0.07810952380952384,0.07998181818181817
1175,"Thou marvel’st at my words, but hold thee still.",3,2,13,"Act 3, Scene 2",0.0,1.0,0.0,0.0,neu,0.07810952380952384,0.03664545454545453
1176,Things bad begun make strong themselves by ill.,3,2,13,"Act 3, Scene 2",0.432,0.342,0.226,-0.4588,neg,0.0689809523809524,0.03664545454545453
1177,So prithee go with me.,3,2,13,"Act 3, Scene 2",0.0,1.0,0.0,0.0,neu,0.04713333333333336,0.03664545454545453
1178,But who did bid thee join with us?,3,3,14,"Act 3, Scene 3",0.0,0.714,0.286,0.4215,pos,0.07065238095238098,-0.003390909090909111
1179,Macbeth.,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.0669761904761905,-0.003390909090909111
1180,"He needs not our mistrust, since he delivers",3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.044276190476190504,-0.003390909090909111
1181,Our offices and what we have to do,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.044276190476190504,0.04449090909090907
1182,To the direction just.,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.044276190476190504,0.08619999999999997
1183,Then stand with us.—,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.023304761904761932,0.08619999999999997
1184,The west yet glimmers with some streaks of day.,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.023304761904761932,0.04788181818181816
1185,Now spurs the lated traveler apace,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.023304761904761932,0.04788181818181816
1186,"To gain the timely inn, and near approaches",3,3,14,"Act 3, Scene 3",0.0,0.673,0.327,0.5267,pos,0.023304761904761932,0.04788181818181816
1187,The subject of our watch.,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.04515238095238098,0.04788181818181816
1188,"Hark, I hear horses.",3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.04515238095238098,0.04788181818181816
1189,"Give us a light there, ho!",3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.02508095238095241,0.04788181818181816
1190,Then ’tis he. The rest,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.02508095238095241,0.04788181818181816
1191,That are within the note of expectation,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.02508095238095241,0.04788181818181816
1192,Already are i’ th’ court.,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.05079047619047622,0.0
1193,His horses go about.,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.05079047619047622,0.0
1194,Almost a mile; but he does usually,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.04469523809523813,0.0
1195,(So all men do) from hence to th’ palace gate,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.04469523809523812,0.0
1196,Make it their walk.,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.04469523809523812,0.0
1197,"A light, a light!",3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.019614285714285744,0.049081818181818164
1198,’Tis he.,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.040585714285714315,0.049081818181818164
1199,Stand to ’t.,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.040585714285714315,0.03744545454545453
1200,It will be rain tonight.,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.053595238095238126,0.03744545454545453
1201,Let it come down!,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.053595238095238126,0.03744545454545453
1202,"O treachery! Fly, good Fleance, fly, fly, fly!",3,3,14,"Act 3, Scene 3",0.0,0.668,0.332,0.5399,pos,0.07544285714285717,0.03744545454545453
1203,Thou mayst revenge—O slave!,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.09641428571428574,0.07748181818181817
1204,Who did strike out the light?,3,3,14,"Act 3, Scene 3",0.231,0.769,0.0,-0.128,neg,0.09641428571428574,0.07748181818181817
1205,Was ’t not the way?,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.11260476190476193,0.1023181818181818
1206,There’s but one down. The son is,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.1496666666666667,0.1023181818181818
1207,fled.,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.17151428571428576,0.1440272727272727
1208,We have lost best half of our,3,3,14,"Act 3, Scene 3",0.2,0.435,0.365,0.4404,pos,0.19421428571428576,0.13498181818181818
1209,affair.,3,3,14,"Act 3, Scene 3",0.0,1.0,0.0,0.0,neu,0.23240476190476192,0.13498181818181818
1210,"Well, let’s away and say how much is done.",3,3,14,"Act 3, Scene 3",0.0,0.792,0.208,0.2732,pos,0.25337619047619053,0.17752727272727273
1211,You know your own degrees; sit down. At first,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.25337619047619053,0.24828181818181816
1212,"And last, the hearty welcome.",3,4,15,"Act 3, Scene 4",0.0,0.571,0.429,0.4588,pos,0.2799190476190477,0.2899909090909091
1213,Thanks to your Majesty.,3,4,15,"Act 3, Scene 4",0.0,0.508,0.492,0.4404,pos,0.25420952380952383,0.3333272727272727
1214,Ourself will mingle with society,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.25420952380952383,0.3662
1215,And play the humble host.,3,4,15,"Act 3, Scene 4",0.0,0.625,0.375,0.34,pos,0.2603047619047619,0.40623636363636356
1216,"Our hostess keeps her state, but in best time",3,4,15,"Act 3, Scene 4",0.0,0.58,0.42,0.7783,pos,0.2812761904761905,0.38139999999999996
1217,We will require her welcome.,3,4,15,"Act 3, Scene 4",0.0,0.571,0.429,0.4588,pos,0.2812761904761905,0.4320727272727272
1218,"Pronounce it for me, sir, to all our friends,",3,4,15,"Act 3, Scene 4",0.0,0.721,0.279,0.4767,pos,0.2682666666666667,0.3903636363636364
1219,For my heart speaks they are welcome.,3,4,15,"Act 3, Scene 4",0.0,0.41,0.59,0.802,pos,0.2776238095238096,0.35032727272727276
1220,"See, they encounter thee with their hearts’ thanks.",3,4,15,"Act 3, Scene 4",0.0,0.707,0.293,0.4404,pos,0.3090380952380953,0.35032727272727276
1221,Both sides are even. Here I’ll sit i’ th’ midst.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.2960285714285715,0.3594545454545454
1222,Be large in mirth. Anon we’ll drink a measure,3,4,15,"Act 3, Scene 4",0.0,0.69,0.31,0.5574,pos,0.2960285714285715,0.2887
1223,The table round. There’s,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.3091857142857143,0.22215454545454544
1224,blood upon thy face.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.2882142857142857,0.2367181818181818
1225,’Tis Banquo’s then.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.2882142857142857,0.22378181818181817
1226,’Tis better thee without than he within.,3,4,15,"Act 3, Scene 4",0.0,0.674,0.326,0.4404,pos,0.27202380952380956,0.18374545454545455
1227,Is he dispatched?,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.24343333333333336,0.18374545454545455
1228,"My lord, his throat is cut. That I did for him.",3,4,15,"Act 3, Scene 4",0.174,0.826,0.0,-0.2732,neg,0.2549333333333334,0.19989999999999997
1229,"Thou art the best o’ th’ cutthroats,",3,4,15,"Act 3, Scene 4",0.0,0.588,0.412,0.6369,pos,0.23223333333333337,0.19989999999999997
1230,Yet he’s good that did the like for Fleance.,3,4,15,"Act 3, Scene 4",0.0,0.565,0.435,0.6597,pos,0.16550000000000006,0.19989999999999997
1231,"If thou didst it, thou art the nonpareil.",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.16550000000000004,0.19989999999999997
1232,"Most royal sir, Fleance is ’scaped.",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.14542857142857146,0.17603636363636363
1233,"Then comes my fit again. I had else been perfect,",3,4,15,"Act 3, Scene 4",0.0,0.563,0.437,0.7351,pos,0.11888571428571433,0.2397
1234,"Whole as the marble, founded as the rock,",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.10479047619047624,0.26453636363636357
1235,As broad and general as the casing air.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.10479047619047621,0.1521454545454545
1236,"But now I am cabined, cribbed, confined, bound in",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.10479047619047621,0.1322090909090909
1237,To saucy doubts and fears.—But Banquo’s safe?,3,4,15,"Act 3, Scene 4",0.218,0.495,0.287,0.1779,pos,0.06466190476190478,0.09389090909090907
1238,"Ay, my good lord. Safe in a ditch he bides,",3,4,15,"Act 3, Scene 4",0.0,0.58,0.42,0.7003,pos,0.0646619047619048,0.09389090909090907
1239,"With twenty trenchèd gashes on his head,",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.11586190476190479,0.00015454545454543248
1240,The least a death to nature.,3,4,15,"Act 3, Scene 4",0.438,0.562,0.0,-0.5994,neg,0.08553333333333336,0.00015454545454543248
1241,Thanks for that.,3,4,15,"Act 3, Scene 4",0.0,0.408,0.592,0.4404,pos,0.05411904761904766,0.00015454545454543248
1242,There the grown serpent lies. The worm that’s fled,3,4,15,"Act 3, Scene 4",0.259,0.741,0.0,-0.4215,neg,0.0783714285714286,-0.03641818181818184
1243,"Hath nature that in time will venom breed,",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.09934285714285718,-0.05259090909090911
1244,No teeth for th’ present. Get thee gone. Tomorrow,3,4,15,"Act 3, Scene 4",0.216,0.784,0.0,-0.296,neg,0.06433809523809526,-0.043345454545454576
1245,We’ll hear ourselves again.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.07949047619047622,-0.04334545454545457
1246,"My royal lord,",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.10300952380952384,0.01114545454545453
1247,You do not give the cheer. The feast is sold,3,4,15,"Act 3, Scene 4",0.231,0.769,0.0,-0.4023,neg,0.11378571428571432,0.017409090909090888
1248,"That is not often vouched, while ’tis a-making,",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.10899047619047623,0.09576363636363636
1249,’Tis given with welcome. To feed were best at home;,3,4,15,"Act 3, Scene 4",0.0,0.526,0.474,0.802,pos,0.06154761904761909,0.09576363636363636
1250,"From thence, the sauce to meat is ceremony;",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.06154761904761909,0.15159999999999998
1251,Meeting were bare without it.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.10418571428571433,0.19649999999999998
1252,Sweet remembrancer!—,3,4,15,"Act 3, Scene 4",0.0,0.233,0.767,0.5093,pos,0.08321428571428575,0.21707272727272728
1253,"Now, good digestion wait on appetite",3,4,15,"Act 3, Scene 4",0.0,0.633,0.367,0.4404,pos,0.12335714285714287,0.2606636363636363
1254,And health on both!,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.12335714285714287,0.23375454545454544
1255,May ’t please your Highness sit.,3,4,15,"Act 3, Scene 4",0.0,0.685,0.315,0.3182,pos,0.137452380952381,0.1608454545454545
1256,"Here had we now our country’s honor roofed,",3,4,15,"Act 3, Scene 4",0.0,0.686,0.314,0.4939,pos,0.137452380952381,0.18775454545454542
1257,"Were the graced person of our Banquo present,",3,4,15,"Act 3, Scene 4",0.0,0.787,0.213,0.2263,pos,0.15842380952380955,0.18775454545454542
1258,Who may I rather challenge for unkindness,3,4,15,"Act 3, Scene 4",0.0,0.822,0.178,0.0772,pos,0.1775809523809524,0.17977272727272722
1259,Than pity for mischance.,3,4,15,"Act 3, Scene 4",0.423,0.577,0.0,-0.296,neg,0.1775809523809524,0.1397363636363636
1260,"His absence, sir,",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.1603619047619048,0.1397363636363636
1261,Lays blame upon his promise. Please ’t your,3,4,15,"Act 3, Scene 4",0.2,0.417,0.383,0.296,pos,0.1666761904761905,0.11080909090909087
1262,Highness,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.1666761904761905,0.10594545454545451
1263,To grace us with your royal company?,3,4,15,"Act 3, Scene 4",0.0,0.682,0.318,0.4215,pos,0.13262857142857146,0.08537272727272724
1264,The table’s full.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.1458666666666667,0.07835454545454543
1265,"Here is a place reserved, sir.",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.16101904761904764,0.14529999999999996
1266,Where?,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.1630666666666667,0.1573545454545454
1267,"Here, my good lord. What is ’t that moves your",3,4,15,"Act 3, Scene 4",0.0,0.756,0.244,0.4404,pos,0.1525571428571429,0.1304454545454545
1268,Highness?,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.1589809523809524,0.11174545454545451
1269,Which of you have done this?,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.15530476190476192,0.1387363636363636
1270,"What, my good lord?",3,4,15,"Act 3, Scene 4",0.0,0.508,0.492,0.4404,pos,0.16940000000000005,0.16766363636363632
1271,Thou canst not say I did it. Never shake,3,4,15,"Act 3, Scene 4",0.0,0.841,0.159,0.1326,pos,0.18758095238095243,0.20049999999999998
1272,Thy gory locks at me.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.1338857142857143,0.22533636363636364
1273,"Gentlemen, rise. His Highness is not well.",3,4,15,"Act 3, Scene 4",0.232,0.768,0.0,-0.2057,neg,0.1338857142857143,0.2181363636363636
1274,"Sit, worthy friends. My lord is often thus",3,4,15,"Act 3, Scene 4",0.0,0.5,0.5,0.7184,pos,0.09029523809523812,0.2181363636363636
1275,"And hath been from his youth. Pray you, keep seat.",3,4,15,"Act 3, Scene 4",0.0,0.796,0.204,0.3182,pos,0.09029523809523814,0.2181363636363636
1276,The fit is momentary; upon a thought,3,4,15,"Act 3, Scene 4",0.0,0.706,0.294,0.3612,pos,0.09029523809523814,0.21280909090909086
1277,He will again be well. If much you note him,3,4,15,"Act 3, Scene 4",0.0,0.811,0.189,0.2732,pos,0.09876666666666671,0.1251545454545454
1278,You shall offend him and extend his passion.,3,4,15,"Act 3, Scene 4",0.185,0.42,0.395,0.3612,pos,0.06160476190476194,0.1251545454545454
1279,Feed and regard him not.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.036580952380952415,0.09895454545454543
1280,Are you a man?,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.036580952380952415,0.03364545454545451
1281,"Ay, and a bold one, that dare look on that",3,4,15,"Act 3, Scene 4",0.0,0.776,0.224,0.3818,pos,0.015609523809523842,0.004718181818181788
1282,Which might appall the devil.,3,4,15,"Act 3, Scene 4",0.722,0.278,0.0,-0.8316,neg,0.009295238095238129,-0.011945454545454577
1283,"O, proper stuff!",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.009295238095238129,-0.06769090909090912
1284,This is the very painting of your fear.,3,4,15,"Act 3, Scene 4",0.314,0.686,0.0,-0.4939,neg,0.04260952380952384,-0.14830000000000004
1285,This is the air-drawn dagger which you said,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.005695238095238063,-0.14830000000000004
1286,"Led you to Duncan. O, these flaws and starts,",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.020847619047619014,-0.14830000000000004
1287,"Impostors to true fear, would well become",3,4,15,"Act 3, Scene 4",0.264,0.331,0.405,0.1779,pos,-0.03804761904761901,-0.18300909090909095
1288,"A woman’s story at a winter’s fire,",3,4,15,"Act 3, Scene 4",0.286,0.714,0.0,-0.34,neg,-0.05105714285714283,-0.10740909090909093
1289,Authorized by her grandam. Shame itself!,3,4,15,"Act 3, Scene 4",0.404,0.596,0.0,-0.5255,neg,-0.06825714285714282,-0.06250909090909094
1290,"Why do you make such faces? When all’s done,",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.09328095238095235,-0.044518181818181846
1291,You look but on a stool.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.09328095238095235,-0.044518181818181846
1292,"Prithee, see there. Behold, look! Lo,",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.09049047619047616,-0.044518181818181846
1293,how say you?,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.08005238095238092,-0.06069090909090912
1294,"Why, what care I? If thou canst nod, speak too.—",3,4,15,"Act 3, Scene 4",0.0,0.738,0.262,0.4939,pos,-0.10275238095238093,-0.029781818181818208
1295,If charnel houses and our graves must send,3,4,15,"Act 3, Scene 4",0.239,0.761,0.0,-0.296,neg,-0.10777619047619044,-0.029781818181818208
1296,"Those that we bury back, our monuments",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.10777619047619044,-0.029781818181818208
1297,Shall be the maws of kites.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.1369380952380952,0.010254545454545431
1298,"What, quite unmanned in folly?",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.15834285714285712,-0.04541818181818185
1299,"If I stand here, I saw him.",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.175047619047619,-0.08875454545454549
1300,"Fie, for shame!",3,4,15,"Act 3, Scene 4",0.629,0.371,0.0,-0.5255,neg,-0.12905238095238092,-0.1881454545454546
1301,"Blood hath been shed ere now, i’ th’ olden time,",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.10115238095238094,-0.16123636363636365
1302,Ere humane statute purged the gentle weal;,3,4,15,"Act 3, Scene 4",0.0,0.674,0.326,0.4404,pos,-0.10115238095238091,-0.2169090909090909
1303,"Ay, and since too, murders have been performed",3,4,15,"Act 3, Scene 4",0.364,0.636,0.0,-0.6124,neg,-0.06481904761904758,-0.24160000000000004
1304,Too terrible for the ear. The time has been,3,4,15,"Act 3, Scene 4",0.279,0.721,0.0,-0.4767,neg,-0.07445238095238092,-0.3044
1305,"That, when the brains were out, the man would die,",3,4,15,"Act 3, Scene 4",0.302,0.698,0.0,-0.5994,neg,-0.06764285714285712,-0.2643636363636364
1306,And there an end. But now they rise again,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.05354761904761902,-0.16332727272727274
1307,With twenty mortal murders on their crowns,3,4,15,"Act 3, Scene 4",0.4,0.6,0.0,-0.6124,neg,-0.05354761904761902,-0.16332727272727277
1308,And push us from our stools. This is more strange,3,4,15,"Act 3, Scene 4",0.189,0.811,0.0,-0.2716,neg,-0.02564761904761902,-0.13400000000000006
1309,Than such a murder is.,3,4,15,"Act 3, Scene 4",0.54,0.46,0.0,-0.6908,neg,0.0046809523809524045,-0.09671818181818184
1310,"My worthy lord,",3,4,15,"Act 3, Scene 4",0.0,0.408,0.592,0.4404,pos,0.004680952380952407,0.004518181818181785
1311,Your noble friends do lack you.,3,4,15,"Act 3, Scene 4",0.202,0.263,0.535,0.5859,pos,0.02970476190476193,0.05900909090909088
1312,I do forget.—,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.029704761904761928,0.05900909090909088
1313,"Do not muse at me, my most worthy friends.",3,4,15,"Act 3, Scene 4",0.0,0.516,0.484,0.763,pos,-0.0030809523809523587,0.16794545454545454
1314,"I have a strange infirmity, which is nothing",3,4,15,"Act 3, Scene 4",0.205,0.795,0.0,-0.2023,neg,0.026080952380952406,0.2505363636363636
1315,"To those that know me. Come, love and health to",3,4,15,"Act 3, Scene 4",0.0,0.682,0.318,0.6369,pos,0.034685714285714306,0.31333636363636364
1316,all.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.06322857142857145,0.27329999999999993
1317,Then I’ll sit down.—Give me some wine. Fill full.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.08812380952380956,0.2200363636363636
1318,I drink to th’ general joy o’ th’ whole table,3,4,15,"Act 3, Scene 4",0.0,0.703,0.297,0.5859,pos,0.11728571428571433,0.19748181818181818
1319,"And to our dear friend Banquo, whom we miss.",3,4,15,"Act 3, Scene 4",0.119,0.448,0.433,0.6369,pos,0.11014761904761909,0.12811818181818177
1320,"Would he were here! To all, and him we thirst,",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.1702761904761905,0.11959999999999998
1321,And all to all.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.14930476190476194,0.061699999999999984
1322,"Our duties, and the pledge.",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.13860476190476195,0.10922727272727271
1323,"Avaunt, and quit my sight! Let the earth hide thee.",3,4,15,"Act 3, Scene 4",0.181,0.819,0.0,-0.2481,neg,0.13860476190476195,0.10922727272727271
1324,Thy bones are marrowless; thy blood is cold;,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.09498095238095242,0.01764545454545453
1325,Thou hast no speculation in those eyes,3,4,15,"Act 3, Scene 4",0.268,0.732,0.0,-0.296,neg,0.12980476190476192,0.011736363636363616
1326,Which thou dost glare with.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.0994761904761905,0.011736363636363616
1327,"Think of this, good",3,4,15,"Act 3, Scene 4",0.0,0.471,0.529,0.5228,pos,0.07365238095238097,0.04457272727272726
1328,"peers,",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.04580476190476194,0.04457272727272726
1329,But as a thing of custom. ’Tis no other;,3,4,15,"Act 3, Scene 4",0.259,0.741,0.0,-0.4215,neg,0.017904761904761937,0.05320909090909088
1330,Only it spoils the pleasure of the time.,3,4,15,"Act 3, Scene 4",0.0,0.654,0.346,0.5719,pos,-0.012423809523809493,0.10129999999999996
1331,"What man dare, I dare.",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.012423809523809493,0.1282090909090909
1332,"Approach thou like the rugged Russian bear,",3,4,15,"Act 3, Scene 4",0.0,0.706,0.294,0.3612,pos,0.014809523809523838,0.07890909090909089
1333,"The armed rhinoceros, or th’ Hyrcan tiger;",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.014809523809523838,-0.021781818181818204
1334,"Take any shape but that, and my firm nerves",3,4,15,"Act 3, Scene 4",0.167,0.833,0.0,-0.1531,neg,0.034085714285714316,-0.021781818181818204
1335,Shall never tremble. Or be alive again,3,4,15,"Act 3, Scene 4",0.0,0.531,0.469,0.529,pos,0.034085714285714316,0.016536363636363613
1336,And dare me to the desert with thy sword.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.06538095238095241,-0.035454545454545475
1337,"If trembling I inhabit then, protest me",3,4,15,"Act 3, Scene 4",0.474,0.526,0.0,-0.5423,neg,0.043038095238095264,0.016536363636363613
1338,"The baby of a girl. Hence, horrible shadow!",3,4,15,"Act 3, Scene 4",0.351,0.649,0.0,-0.5848,neg,0.018142857142857165,-0.016300000000000026
1339,"Unreal mock’ry, hence!",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.018142857142857165,-0.0020545454545454808
1340,"Why so, being gone,",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.055414285714285735,0.011863636363636338
1341,I am a man again.—Pray you sit still.,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.004661904761904791,-0.0033909090909091163
1342,"You have displaced the mirth, broke the good",3,4,15,"Act 3, Scene 4",0.196,0.35,0.455,0.5719,pos,0.004661904761904791,-0.04604545454545457
1343,meeting,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,-0.012538095238095211,0.0032545454545454293
1344,With most admired disorder.,3,4,15,"Act 3, Scene 4",0.347,0.233,0.419,0.1567,pos,-0.003438095238095211,0.05641818181818179
1345,Can such things be,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.005080952380952409,0.08925454545454543
1346,"And overcome us like a summer’s cloud,",3,4,15,"Act 3, Scene 4",0.0,0.706,0.294,0.3612,pos,-0.020109523809523782,0.04435454545454543
1347,Without our special wonder? You make me strange,3,4,15,"Act 3, Scene 4",0.403,0.597,0.0,-0.4692,neg,-0.020109523809523782,0.04435454545454543
1348,Even to the disposition that I owe,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.03906190476190479,-0.007636363636363658
1349,When now I think you can behold such sights,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.06690952380952384,0.009736363636363614
1350,And keep the natural ruby of your cheeks,3,4,15,"Act 3, Scene 4",0.0,0.737,0.263,0.3612,pos,0.10229047619047621,-0.0021636363636363867
1351,When mine is blanched with fear.,3,4,15,"Act 3, Scene 4",0.39,0.61,0.0,-0.4939,neg,0.10229047619047621,-0.0021636363636363867
1352,"What sights, my",3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.10229047619047621,-0.035000000000000024
1353,lord?,3,4,15,"Act 3, Scene 4",0.0,1.0,0.0,0.0,neu,0.07505714285714288,0.0713181818181818
1354,"I pray you, speak not. He grows worse and worse.",3,4,15,"Act 3, Scene 4",0.207,0.468,0.325,0.1911,pos,0.07505714285714288,0.0713181818181818
