speaker,act,scene,line_number,word_pos_in_line,word,total_words_in_line,pos,lemma,opinion_label,afinn_score,afinn_label,afinn_intensity,word_length,motif,theme
Macbeth,3,1,1094,1,for,4,ADP,for,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1094,2,sundry,4,ADJ,sundry,neu,0.0,neu,0.0,6,,
Macbeth,3,1,1094,3,weighty,4,PROPN,weighty,neu,0.0,neu,0.0,7,,
Macbeth,3,1,1094,4,reasons,4,NOUN,reason,neu,0.0,neu,0.0,7,,
Second Murderer,3,1,1095,1,we,4,PRON,we,neu,0.0,neu,0.0,2,,
Second Murderer,3,1,1095,2,shall,4,AUX,shall,neu,0.0,neu,0.0,5,,
Second Murderer,3,1,1095,3,my,4,PRON,my,neu,0.0,neu,0.0,2,,
Second Murderer,3,1,1095,4,lord,4,PROPN,lord,neu,0.0,neu,0.0,4,,
Second Murderer,3,1,1096,1,perform,5,VERB,perform,neu,0.0,neu,0.0,7,,
Second Murderer,3,1,1096,2,what,5,PRON,what,neu,0.0,neu,0.0,4,,
Second Murderer,3,1,1096,3,you,5,PRON,you,neu,0.0,neu,0.0,3,,
Second Murderer,3,1,1096,4,command,5,NOUN,command,neu,0.0,neu,0.0,7,,
Second Murderer,3,1,1096,5,us,5,PRON,we,neu,0.0,neu,0.0,2,,
First Murderer,3,1,1097,1,though,3,SCONJ,though,neu,0.0,neu,0.0,6,,
First Murderer,3,1,1097,2,our,3,PRON,our,neu,0.0,neu,0.0,3,,
First Murderer,3,1,1097,3,lives—,3,NOUN,life,neu,0.0,neu,0.0,6,,
Macbeth,3,1,1098,1,your,9,PRON,your,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1098,2,spirits,9,NOUN,spirit,neu,1.0,pos,1.0,7,ghost,Fate & Supernatural
Macbeth,3,1,1098,3,shine,9,VERB,shine,pos,0.0,neu,0.0,5,,
Macbeth,3,1,1098,4,through,9,ADP,through,neu,0.0,neu,0.0,7,,
Macbeth,3,1,1098,5,you,9,PRON,you,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1098,6,within,9,ADP,within,neu,0.0,neu,0.0,6,,
Macbeth,3,1,1098,7,this,9,PRON,this,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1098,8,hour,9,NOUN,hour,neu,0.0,neu,0.0,4,time,Time & Inevitability
Macbeth,3,1,1098,9,at,9,ADP,at,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1099,1,most,1,ADV,most,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1100,1,i,8,PRON,I,neu,0.0,neu,0.0,1,,
Macbeth,3,1,1100,2,will,8,AUX,will,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1100,3,advise,8,VERB,advise,neu,0.0,neu,0.0,6,,
Macbeth,3,1,1100,4,you,8,PRON,you,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1100,5,where,8,SCONJ,where,neu,0.0,neu,0.0,5,,
Macbeth,3,1,1100,6,to,8,PART,to,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1100,7,plant,8,NOUN,plant,neu,0.0,neu,0.0,5,,
Macbeth,3,1,1100,8,yourselves,8,NOUN,yourself,neu,0.0,neu,0.0,10,,
Macbeth,3,1,1101,1,acquaint,9,NOUN,acquaint,neu,0.0,neu,0.0,8,,
Macbeth,3,1,1101,2,you,9,PRON,you,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1101,3,with,9,ADP,with,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1101,4,the,9,DET,the,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1101,5,perfect,9,ADJ,perfect,pos,3.0,pos,3.0,7,,
Macbeth,3,1,1101,6,spy,9,NOUN,spy,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1101,7,o’,9,X,o,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1101,8,th’,9,X,th,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1101,9,time,9,NOUN,time,neu,0.0,neu,0.0,4,time,Time & Inevitability
Macbeth,3,1,1102,1,the,10,DET,the,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1102,2,moment,10,NOUN,moment,neu,0.0,neu,0.0,6,,
Macbeth,3,1,1102,3,on,10,ADP,on,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1102,4,’t,10,PUNCT,',neu,0.0,neu,0.0,2,,
Macbeth,3,1,1102,5,for,10,ADP,for,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1102,6,’t,10,PUNCT,',neu,0.0,neu,0.0,2,,
Macbeth,3,1,1102,7,must,10,AUX,must,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1102,8,be,10,AUX,be,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1102,9,done,10,VERB,do,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1102,10,tonight,10,NOUN,tonight,neu,0.0,neu,0.0,7,,
Macbeth,3,1,1103,1,and,7,CCONJ,and,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1103,2,something,7,PRON,something,neu,0.0,neu,0.0,9,,
Macbeth,3,1,1103,3,from,7,ADP,from,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1103,4,the,7,DET,the,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1103,5,palace,7,NOUN,palace,neu,0.0,neu,0.0,6,,
Macbeth,3,1,1103,6,always,7,ADV,always,neu,0.0,neu,0.0,6,,
Macbeth,3,1,1103,7,thought,7,VERB,think,neu,0.0,neu,0.0,7,,
Macbeth,3,1,1104,1,that,8,SCONJ,that,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1104,2,i,8,PRON,I,neu,0.0,neu,0.0,1,,
Macbeth,3,1,1104,3,require,8,VERB,require,neu,0.0,neu,0.0,7,,
Macbeth,3,1,1104,4,a,8,DET,a,neu,0.0,neu,0.0,1,,
Macbeth,3,1,1104,5,clearness,8,NOUN,clearness,neu,0.0,neu,0.0,9,,
Macbeth,3,1,1104,6,and,8,CCONJ,and,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1104,7,with,8,ADP,with,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1104,8,him,8,PRON,he,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1105,1,to,9,PART,to,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1105,2,leave,9,VERB,leave,neu,-1.0,neg,1.0,5,,
Macbeth,3,1,1105,3,no,9,INTJ,no,neu,-1.0,neg,1.0,2,,
Macbeth,3,1,1105,4,rubs,9,NOUN,rub,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1105,5,nor,9,CCONJ,nor,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1105,6,botches,9,NOUN,botch,neg,0.0,neu,0.0,7,,
Macbeth,3,1,1105,7,in,9,ADP,in,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1105,8,the,9,DET,the,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1105,9,work,9,VERB,work,pos,0.0,neu,0.0,4,,
Macbeth,3,1,1106,1,fleance,7,PROPN,fleance,neu,0.0,neu,0.0,7,,
Macbeth,3,1,1106,2,his,7,PRON,his,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1106,3,son,7,NOUN,son,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1106,4,that,7,SCONJ,that,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1106,5,keeps,7,VERB,keep,neu,0.0,neu,0.0,5,,
Macbeth,3,1,1106,6,him,7,PRON,he,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1106,7,company,7,NOUN,company,neu,0.0,neu,0.0,7,,
Macbeth,3,1,1107,1,whose,8,DET,whose,neu,0.0,neu,0.0,5,,
Macbeth,3,1,1107,2,absence,8,NOUN,absence,neg,0.0,neu,0.0,7,,
Macbeth,3,1,1107,3,is,8,AUX,be,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1107,4,no,8,INTJ,no,neu,-1.0,neg,1.0,2,,
Macbeth,3,1,1107,5,less,8,ADV,less,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1107,6,material,8,NOUN,material,neu,0.0,neu,0.0,8,,
Macbeth,3,1,1107,7,to,8,PART,to,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1107,8,me,8,PRON,I,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1108,1,than,8,ADP,than,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1108,2,is,8,AUX,be,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1108,3,his,8,PRON,his,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1108,4,father’s,8,PROPN,father,neu,0.0,neu,0.0,8,,
Macbeth,3,1,1108,5,must,8,AUX,must,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1108,6,embrace,8,VERB,embrace,neu,1.0,pos,1.0,7,,
Macbeth,3,1,1108,7,the,8,DET,the,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1108,8,fate,8,VERB,fate,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1109,1,of,7,ADP,of,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1109,2,that,7,SCONJ,that,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1109,3,dark,7,ADJ,dark,neg,0.0,neu,0.0,4,dark,Order vs. Disorder
Macbeth,3,1,1109,4,hour,7,NOUN,hour,neu,0.0,neu,0.0,4,time,Time & Inevitability
Macbeth,3,1,1109,5,resolve,7,VERB,resolve,neu,2.0,pos,2.0,7,,
Macbeth,3,1,1109,6,yourselves,7,NOUN,yourself,neu,0.0,neu,0.0,10,,
Macbeth,3,1,1109,7,apart,7,ADV,apart,neu,0.0,neu,0.0,5,,
Macbeth,3,1,1110,1,i’ll,5,PRON,I,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1110,2,come,5,VERB,come,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1110,3,to,5,PART,to,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1110,4,you,5,PRON,you,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1110,5,anon,5,PROPN,anon,neu,0.0,neu,0.0,4,,
First Murderer,3,1,1111,1,we,5,PRON,we,neu,0.0,neu,0.0,2,,
First Murderer,3,1,1111,2,are,5,AUX,be,neu,0.0,neu,0.0,3,,
First Murderer,3,1,1111,3,resolved,5,VERB,resolve,neu,2.0,pos,2.0,8,,
First Murderer,3,1,1111,4,my,5,PRON,my,neu,0.0,neu,0.0,2,,
First Murderer,3,1,1111,5,lord,5,PROPN,lord,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1112,1,i’ll,7,PRON,I,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1112,2,call,7,VERB,call,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1112,3,upon,7,SCONJ,upon,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1112,4,you,7,PRON,you,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1112,5,straight,7,ADV,straight,neu,1.0,pos,1.0,8,,
Macbeth,3,1,1112,6,abide,7,NOUN,abide,neu,0.0,neu,0.0,5,,
Macbeth,3,1,1112,7,within,7,ADP,within,neu,0.0,neu,0.0,6,,
Macbeth,3,1,1113,1,it,7,PRON,it,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1113,2,is,7,AUX,be,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1113,3,concluded,7,VERB,conclude,neu,0.0,neu,0.0,9,,
Macbeth,3,1,1113,4,banquo,7,PROPN,banquo,neu,0.0,neu,0.0,6,,
Macbeth,3,1,1113,5,thy,7,PRON,thy,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1113,6,soul’s,7,NOUN,soul,neu,0.0,neu,0.0,6,,
Macbeth,3,1,1113,7,flight,7,NOUN,flight,neu,0.0,neu,0.0,6,,
Macbeth,3,1,1114,1,if,9,SCONJ,if,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1114,2,it,9,PRON,it,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1114,3,find,9,VERB,find,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1114,4,heaven,9,PROPN,heaven,pos,2.0,pos,2.0,6,heaven/hell,
Macbeth,3,1,1114,5,must,9,AUX,must,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1114,6,find,9,VERB,find,neu,0.0,neu,0.0,4,,
Macbeth,3,1,1114,7,it,9,PRON,it,neu,0.0,neu,0.0,2,,
Macbeth,3,1,1114,8,out,9,ADV,out,neu,0.0,neu,0.0,3,,
Macbeth,3,1,1114,9,tonight,9,NOUN,tonight,neu,0.0,neu,0.0,7,,
Lady Macbeth,3,2,1115,1,is,5,AUX,be,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1115,2,banquo,5,PROPN,banquo,neu,0.0,neu,0.0,6,,
Lady Macbeth,3,2,1115,3,gone,5,VERB,go,neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1115,4,from,5,ADP,from,neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1115,5,court,5,NOUN,court,neu,0.0,neu,0.0,5,,
Servant,3,2,1116,1,ay,6,VERB,ay,neu,0.0,neu,0.0,2,,
Servant,3,2,1116,2,madam,6,PROPN,madam,neu,0.0,neu,0.0,5,,
Servant,3,2,1116,3,but,6,CCONJ,but,neu,0.0,neu,0.0,3,,
Servant,3,2,1116,4,returns,6,NOUN,return,neu,0.0,neu,0.0,7,,
Servant,3,2,1116,5,again,6,ADV,again,neu,0.0,neu,0.0,5,,
Servant,3,2,1116,6,tonight,6,NOUN,tonight,neu,0.0,neu,0.0,7,,
Lady Macbeth,3,2,1117,1,say,9,VERB,say,neu,0.0,neu,0.0,3,,
Lady Macbeth,3,2,1117,2,to,9,PART,to,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1117,3,the,9,DET,the,neu,0.0,neu,0.0,3,,
Lady Macbeth,3,2,1117,4,king,9,NOUN,king,neu,0.0,neu,0.0,4,crown,Ambition & Power
Lady Macbeth,3,2,1117,5,i,9,PRON,I,neu,0.0,neu,0.0,1,,
Lady Macbeth,3,2,1117,6,would,9,AUX,would,neu,0.0,neu,0.0,5,,
Lady Macbeth,3,2,1117,7,attend,9,VERB,attend,neu,0.0,neu,0.0,6,,
Lady Macbeth,3,2,1117,8,his,9,PRON,his,neu,0.0,neu,0.0,3,,
Lady Macbeth,3,2,1117,9,leisure,9,NOUN,leisure,neu,0.0,neu,0.0,7,,
Lady Macbeth,3,2,1118,1,for,4,ADP,for,neu,0.0,neu,0.0,3,,
Lady Macbeth,3,2,1118,2,a,4,DET,a,neu,0.0,neu,0.0,1,,
Lady Macbeth,3,2,1118,3,few,4,ADJ,few,neu,0.0,neu,0.0,3,,
Lady Macbeth,3,2,1118,4,words,4,NOUN,word,neu,0.0,neu,0.0,5,,
Servant,3,2,1119,1,madam,3,PROPN,madam,neu,0.0,neu,0.0,5,,
Servant,3,2,1119,2,i,3,PRON,I,neu,0.0,neu,0.0,1,,
Servant,3,2,1119,3,will,3,AUX,will,neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1120,1,naught’s,4,NOUN,naught,neu,0.0,neu,0.0,8,,
Lady Macbeth,3,2,1120,2,had,4,VERB,have,neu,0.0,neu,0.0,3,,
Lady Macbeth,3,2,1120,3,all’s,4,PRON,all,neu,0.0,neu,0.0,5,,
Lady Macbeth,3,2,1120,4,spent,4,VERB,spend,neu,0.0,neu,0.0,5,,
Lady Macbeth,3,2,1121,1,where,7,SCONJ,where,neu,0.0,neu,0.0,5,,
Lady Macbeth,3,2,1121,2,our,7,PRON,our,neu,0.0,neu,0.0,3,,
Lady Macbeth,3,2,1121,3,desire,7,VERB,desire,neu,1.0,pos,1.0,6,,
Lady Macbeth,3,2,1121,4,is,7,AUX,be,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1121,5,got,7,VERB,get,neu,0.0,neu,0.0,3,,
Lady Macbeth,3,2,1121,6,without,7,ADP,without,neu,0.0,neu,0.0,7,,
Lady Macbeth,3,2,1121,7,content,7,NOUN,content,neu,0.0,neu,0.0,7,,
Lady Macbeth,3,2,1122,1,’tis,8,PUNCT,',neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1122,2,safer,8,ADJ,safe,pos,1.0,pos,1.0,5,,
Lady Macbeth,3,2,1122,3,to,8,PART,to,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1122,4,be,8,AUX,be,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1122,5,that,8,SCONJ,that,neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1122,6,which,8,PRON,which,neu,0.0,neu,0.0,5,,
Lady Macbeth,3,2,1122,7,we,8,PRON,we,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1122,8,destroy,8,VERB,destroy,neg,-3.0,neg,3.0,7,,
Lady Macbeth,3,2,1123,1,than,7,ADP,than,neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1123,2,by,7,ADP,by,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1123,3,destruction,7,NOUN,destruction,neg,-3.0,neg,3.0,11,,
Lady Macbeth,3,2,1123,4,dwell,7,PROPN,dwell,neu,0.0,neu,0.0,5,,
Lady Macbeth,3,2,1123,5,in,7,ADP,in,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1123,6,doubtful,7,ADJ,doubtful,neg,-1.0,neg,1.0,8,,
Lady Macbeth,3,2,1123,7,joy,7,NOUN,joy,pos,3.0,pos,3.0,3,,
Lady Macbeth,3,2,1124,1,how,9,SCONJ,how,neu,0.0,neu,0.0,3,,
Lady Macbeth,3,2,1124,2,now,9,ADV,now,neu,0.0,neu,0.0,3,,
Lady Macbeth,3,2,1124,3,my,9,PRON,my,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1124,4,lord,9,PROPN,lord,neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1124,5,why,9,SCONJ,why,neu,0.0,neu,0.0,3,,
Lady Macbeth,3,2,1124,6,do,9,VERB,do,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1124,7,you,9,PRON,you,neu,0.0,neu,0.0,3,,
Lady Macbeth,3,2,1124,8,keep,9,VERB,keep,neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1124,9,alone,9,ADV,alone,neu,-2.0,neg,2.0,5,,
Lady Macbeth,3,2,1125,1,of,6,ADP,of,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1125,2,sorriest,6,ADJ,sorriest,neu,0.0,neu,0.0,8,,
Lady Macbeth,3,2,1125,3,fancies,6,NOUN,fancy,pos,0.0,neu,0.0,7,,
Lady Macbeth,3,2,1125,4,your,6,PRON,your,neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1125,5,companions,6,NOUN,companion,neu,0.0,neu,0.0,10,,
Lady Macbeth,3,2,1125,6,making,6,VERB,make,neu,0.0,neu,0.0,6,,
Lady Macbeth,3,2,1126,1,using,8,VERB,use,neu,0.0,neu,0.0,5,,
Lady Macbeth,3,2,1126,2,those,8,PRON,those,neu,0.0,neu,0.0,5,,
Lady Macbeth,3,2,1126,3,thoughts,8,NOUN,thought,neu,0.0,neu,0.0,8,,
Lady Macbeth,3,2,1126,4,which,8,PRON,which,neu,0.0,neu,0.0,5,,
Lady Macbeth,3,2,1126,5,should,8,AUX,should,neu,0.0,neu,0.0,6,,
Lady Macbeth,3,2,1126,6,indeed,8,ADV,indeed,neu,0.0,neu,0.0,6,,
Lady Macbeth,3,2,1126,7,have,8,VERB,have,neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1126,8,died,8,VERB,die,neg,-3.0,neg,3.0,4,,
Lady Macbeth,3,2,1127,1,with,9,ADP,with,neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1127,2,them,9,PRON,they,neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1127,3,they,9,PRON,they,neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1127,4,think,9,VERB,think,neu,0.0,neu,0.0,5,,
Lady Macbeth,3,2,1127,5,on,9,ADP,on,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1127,6,things,9,NOUN,thing,neu,0.0,neu,0.0,6,,
Lady Macbeth,3,2,1127,7,without,9,ADP,without,neu,0.0,neu,0.0,7,,
Lady Macbeth,3,2,1127,8,all,9,PRON,all,neu,0.0,neu,0.0,3,,
Lady Macbeth,3,2,1127,9,remedy,9,NOUN,remedy,pos,0.0,neu,0.0,6,,
Lady Macbeth,3,2,1128,1,should,8,AUX,should,neu,0.0,neu,0.0,6,,
Lady Macbeth,3,2,1128,2,be,8,AUX,be,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1128,3,without,8,ADP,without,neu,0.0,neu,0.0,7,,
Lady Macbeth,3,2,1128,4,regard,8,VERB,regard,pos,0.0,neu,0.0,6,,
Lady Macbeth,3,2,1128,5,what’s,8,PRON,what,neu,0.0,neu,0.0,6,,
Lady Macbeth,3,2,1128,6,done,8,VERB,do,neu,0.0,neu,0.0,4,,
Lady Macbeth,3,2,1128,7,is,8,AUX,be,neu,0.0,neu,0.0,2,,
Lady Macbeth,3,2,1128,8,done,8,VERB,do,neu,0.0,neu,0.0,4,,
Macbeth,3,2,1129,1,we,8,PRON,we,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1129,2,have,8,VERB,have,neu,0.0,neu,0.0,4,,
Macbeth,3,2,1129,3,scorched,8,VERB,scorch,neu,0.0,neu,0.0,8,,
Macbeth,3,2,1129,4,the,8,DET,the,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1129,5,snake,8,NOUN,snake,neu,0.0,neu,0.0,5,,
Macbeth,3,2,1129,6,not,8,PART,not,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1129,7,killed,8,VERB,kill,neg,-3.0,neg,3.0,6,,
Macbeth,3,2,1129,8,it,8,PRON,it,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1130,1,she’ll,9,PRON,she,neu,0.0,neu,0.0,6,,
Macbeth,3,2,1130,2,close,9,ADV,close,neu,0.0,neu,0.0,5,,
Macbeth,3,2,1130,3,and,9,CCONJ,and,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1130,4,be,9,AUX,be,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1130,5,herself,9,PRON,herself,neu,0.0,neu,0.0,7,,
Macbeth,3,2,1130,6,whilst,9,SCONJ,whilst,neu,0.0,neu,0.0,6,,
Macbeth,3,2,1130,7,our,9,PRON,our,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1130,8,poor,9,ADJ,poor,neg,-2.0,neg,2.0,4,,
Macbeth,3,2,1130,9,malice,9,NOUN,malice,neg,0.0,neu,0.0,6,,
Macbeth,3,2,1131,1,remains,7,VERB,remain,neu,0.0,neu,0.0,7,,
Macbeth,3,2,1131,2,in,7,ADP,in,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1131,3,danger,7,NOUN,danger,neg,-2.0,neg,2.0,6,,
Macbeth,3,2,1131,4,of,7,ADP,of,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1131,5,her,7,PRON,she,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1131,6,former,7,ADJ,former,neu,0.0,neu,0.0,6,,
Macbeth,3,2,1131,7,tooth,7,PROPN,tooth,neu,0.0,neu,0.0,5,,
Macbeth,3,2,1132,1,but,10,CCONJ,but,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1132,2,let,10,VERB,let,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1132,3,the,10,DET,the,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1132,4,frame,10,NOUN,frame,neu,0.0,neu,0.0,5,,
Macbeth,3,2,1132,5,of,10,ADP,of,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1132,6,things,10,NOUN,thing,neu,0.0,neu,0.0,6,,
Macbeth,3,2,1132,7,disjoint,10,NOUN,disjoint,neu,0.0,neu,0.0,8,,
Macbeth,3,2,1132,8,both,10,PRON,both,neu,0.0,neu,0.0,4,,
Macbeth,3,2,1132,9,the,10,DET,the,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1132,10,worlds,10,NOUN,world,neu,0.0,neu,0.0,6,,
Macbeth,3,2,1133,1,suffer,1,VERB,suffer,neg,-2.0,neg,2.0,6,,
Macbeth,3,2,1134,1,ere,10,VERB,ere,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1134,2,we,10,PRON,we,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1134,3,will,10,AUX,will,neu,0.0,neu,0.0,4,,
Macbeth,3,2,1134,4,eat,10,VERB,eat,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1134,5,our,10,PRON,our,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1134,6,meal,10,NOUN,meal,neu,0.0,neu,0.0,4,,
Macbeth,3,2,1134,7,in,10,ADP,in,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1134,8,fear,10,VERB,fear,neg,-2.0,neg,2.0,4,fear,
Macbeth,3,2,1134,9,and,10,CCONJ,and,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1134,10,sleep,10,NOUN,sleep,neu,0.0,neu,0.0,5,sleep,Guilt & Conscience
Macbeth,3,2,1135,1,in,7,ADP,in,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1135,2,the,7,DET,the,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1135,3,affliction,7,NOUN,affliction,neg,0.0,neu,0.0,10,,
Macbeth,3,2,1135,4,of,7,ADP,of,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1135,5,these,7,PRON,these,neu,0.0,neu,0.0,5,,
Macbeth,3,2,1135,6,terrible,7,ADJ,terrible,neg,-3.0,neg,3.0,8,,
Macbeth,3,2,1135,7,dreams,7,VERB,dream,neu,1.0,pos,1.0,6,sleep,Guilt & Conscience
Macbeth,3,2,1136,1,that,9,SCONJ,that,neu,0.0,neu,0.0,4,,
Macbeth,3,2,1136,2,shake,9,VERB,shake,neg,0.0,neu,0.0,5,,
Macbeth,3,2,1136,3,us,9,PRON,we,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1136,4,nightly,9,ADV,nightly,neu,0.0,neu,0.0,7,,
Macbeth,3,2,1136,5,better,9,ADV,well,pos,0.0,neu,0.0,6,,
Macbeth,3,2,1136,6,be,9,AUX,be,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1136,7,with,9,ADP,with,neu,0.0,neu,0.0,4,,
Macbeth,3,2,1136,8,the,9,DET,the,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1136,9,dead,9,ADJ,dead,neg,-3.0,neg,3.0,4,,
Macbeth,3,2,1137,1,whom,10,PRON,whom,neu,0.0,neu,0.0,4,,
Macbeth,3,2,1137,2,we,10,PRON,we,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1137,3,to,10,PART,to,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1137,4,gain,10,VERB,gain,pos,2.0,pos,2.0,4,,
Macbeth,3,2,1137,5,our,10,PRON,our,neu,0.0,neu,0.0,3,,
Macbeth,3,2,1137,6,peace,10,NOUN,peace,pos,2.0,pos,2.0,5,,
Macbeth,3,2,1137,7,have,10,VERB,have,neu,0.0,neu,0.0,4,,
Macbeth,3,2,1137,8,sent,10,VERB,send,neu,0.0,neu,0.0,4,,
Macbeth,3,2,1137,9,to,10,PART,to,neu,0.0,neu,0.0,2,,
Macbeth,3,2,1137,10,peace,10,NOUN,peace,pos,2.0,pos,2.0,5,,
Macbeth,3,2,1138,1,than,9,ADP,than,neu,0.0,neu,0.0,4,,
